date,open,high,low,close,volume,Name,SMA,WMA,Momentum,RSI,WilliamK,MACD,CCI,acc_dist,AD-:21,Arronup,AroonDown,AroonOscillator,ATR,Pivot_Point,Resistance_1,Resistance_2,Resistance_3,Support_1,Support_2,Support_3,SO%k,On_Balance_Volume,Price_Volume_Trend,y
4/12/2013,62.0214,62.0214,61.2985,61.3999,59651011,AAPL,61.35169,3.077858603,-0.1271,-53.68852459,-79.86882781,-0.872446538,-53.76497682,-42916711.61,-11580128.16,48,80,-32,0.7486,61.57326667,61.84803333,62.29616667,62.57093333,61.12513333,60.85036667,60.40223333,0.140268364,-469290493,150002305.4,-1
4/15/2013,60.9999,61.1271,59.9357,59.9785,79157071,AAPL,61.22226,2.994277899,1.4203,-35.60532087,-99.4055473,-1.362529939,-95.23805986,-73469774.31,-14788820.5,44,76,-32,1.4642,60.3471,60.7585,61.5385,61.9499,59.5671,59.1557,58.3757,0.035924123,-548447564,148169829.1,-1
4/16/2013,60.2242,60.9442,60.0814,60.8914,76222076,AAPL,61.17152,2.919294836,0.8214,-62.93153598,-85.54772562,-1.67146259,-80.41627487,66893087.56,-10580883.02,40,96,-56,0.9657,60.639,61.1966,61.5018,62.0594,60.3338,59.7762,59.471,0.938803894,-472225488,149329963.7,1
4/17/2013,60.0385,60.0857,56.8728,57.5428,236138966,AAPL,60.75452,2.829430548,3.56,-44.5625,-92.00887373,-1.757625439,-164.8026091,-137652796.4,-17087697.11,36,92,-56,4.0186,58.1671,59.4614,61.38,62.6743,56.2485,54.9542,53.0356,0.208534346,-708364454,136343976.5,-1
4/18/2013,57.8557,57.9699,55.6774,56.0071,166438048,AAPL,60.24495,2.738968184,4.45,-43.39142462,-96.28217995,-2.000140785,-190.0431164,-118564875.1,-22254199.61,32,96,-64,2.2925,56.55146667,57.42553333,58.84396667,59.71803333,55.13303333,54.25896667,52.84053333,0.143816794,-874802502,131902084.4,-1
4/19/2013,55.4242,57.0857,55.0142,55.7899,152194413,AAPL,59.77823,2.65467192,5.0972,-57.21789564,-90.73370604,-2.319821835,-164.5195538,-38212075.4,-23062251.47,28,96,-68,2.0715,55.96326667,56.91233333,58.03476667,58.98383333,54.84083333,53.89176667,52.76933333,0.37446295,-1026996915,131311862.3,-1
4/22/2013,56.0914,57.4571,55.8964,56.9528,107338322,AAPL,59.3848,2.578562908,4.0443,-93.88439046,-74.41535132,-2.518142569,-112.7174416,37971094.75,-19987665.59,24,96,-72,1.6672,56.76876667,57.64113333,58.32946667,59.20183333,56.08043333,55.20806667,54.51973333,0.676875761,-919658593,133549251.8,1
4/23/2013,57.7128,58.3401,56.9728,58.0185,160760747,AAPL,59.08694,2.510708571,4.2229,-133.3351379,-60.23796604,-2.518494552,-70.41131854,85136295.55,-14717924.75,20,92,-72,1.3873,57.77713333,58.58146667,59.14443333,59.94876667,57.21416667,56.40983333,55.84686667,0.764791926,-758897846,136557404.6,1
4/24/2013,56.2199,59.3214,56.0714,57.9231,242387530,AAPL,58.65511,2.440965336,4.124,-154.9139856,-61.50058896,-2.482393882,-58.30289934,33814924.95,-12296349.06,16,88,-72,3.25,57.77196667,59.47253333,61.02196667,62.72253333,56.22253333,54.52196667,52.97253333,0.569753846,-1001285376,136158846.1,-1
4/25/2013,58.7464,59.1342,58.1428,58.3399,95984896,AAPL,58.28439,2.377002475,3.06,-252.3427168,-55.98422383,-2.473486644,-33.24167642,-57819426.96,-14557707.56,12,84,-72,1.2111,58.53896667,58.93513333,59.53036667,59.92653333,57.94373333,57.54756667,56.95233333,0.198809764,-905300480,136849529.2,1
4/26/2013,58.5442,59.8241,58.3214,59.6007,191006032,AAPL,58.10447,2.323687402,0.3778,-479.8973881,-39.29748402,-2.64524359,-12.83605418,134213927.7,-7198536.847,8,80,-72,1.5027,59.24873333,60.17606667,60.75143333,61.67876667,58.67336667,57.74603333,57.17066667,0.851334265,-714294448,140977414.3,1
4/29/2013,60.0642,61.9452,59.9999,61.4457,159958876,AAPL,58.25119,2.285412469,-0.5543,1762.906821,-14.8788332,-2.763877915,33.21075102,77812720.07,-3010153.592,4,76,-72,2.3445,61.13026667,62.26063333,63.07556667,64.20593333,60.31533333,59.18496667,58.37003333,0.743227266,-554335572,145929103.2,1
4/30/2013,62.1571,63.6071,61.7242,63.2542,172737600,AAPL,58.48747,2.25288118,-5.7114,836.5521327,-4.106878935,-2.68201245,75.48760617,107987375.3,2437757.703,0,72,-72,2.1614,62.86183333,63.99946667,64.74473333,65.88236667,62.11656667,60.97893333,60.23366667,0.812576345,-381597972,151013201,1
5/1/2013,63.4942,63.5614,62.0557,62.7557,126720237,AAPL,59.00876,2.230596746,-6.7486,1195.681626,-9.908180009,-2.399664832,69.33499629,-8895748.855,1883503.806,0,68,-68,1.5057,62.79093333,63.52616667,64.29663333,65.03186667,62.02046667,61.28523333,60.51476667,0.464900046,-508318209,150014531.6,-1
5/2/2013,63.1114,64.0842,62.9471,63.6457,105449078,AAPL,59.77262,2.217434556,-7.8558,416.8937572,-4.834619625,-2.235468272,81.12093076,24120398.55,2967238.784,0,64,-64,1.3285,63.559,64.1709,64.6961,65.308,63.0338,62.4219,61.8967,0.614369888,-402869131,151510008.1,1
5/3/2013,64.4728,64.7471,64.1642,64.2828,90319201,AAPL,60.62191,2.20746644,-7.33,232.3188439,-4.770417861,-1.654456331,91.12919324,-53565530.6,221074.7702,0,60,-60,1.1014,64.39803333,64.63186667,64.98093333,65.21476667,64.04896667,63.81513333,63.46606667,0.203465431,-312549930,152414112.6,1
5/6/2013,65.1014,66.0285,64.9014,65.8156,124017747,AAPL,61.50819,2.199504507,-7.7971,215.6614272,-1.932941721,-0.852251245,107.6301143,77165864.58,3947150.637,96,56,40,1.7457,65.58183333,66.26226667,66.70893333,67.38936667,65.13516667,64.45473333,64.00806667,0.811108154,-188532183,155371270.7,1
5/7/2013,66.4242,66.5356,64.8142,65.5225,120499960,AAPL,62.25859,2.186800347,-7.5994,133.0826973,-8.793202215,-0.07684481,97.06758971,-21336347.05,2726415.762,96,52,44,1.7214,65.6241,66.434,67.3455,68.1554,64.7126,63.9027,62.9912,0.41146741,-309032143,154834642,-1
5/8/2013,65.5771,66.4814,65.1156,66.2628,118010781,AAPL,63.09256,2.177149686,-7.9229,110.7666956,-2.367767806,0.63634001,98.13170193,80234888.88,6458119.999,96,48,48,1.3658,65.95326667,66.79093333,67.31906667,68.15673333,65.42513333,64.58746667,64.05933333,0.839947284,-191021362,156167976.1,1
5/9/2013,65.6871,66.1428,65.0828,65.2528,99555337,AAPL,63.78385,2.162408895,-5.6521,120.0467087,-11.13406357,1.262581583,86.70899466,-67622493.06,2901025.585,92,44,48,1.18,65.4928,65.9028,66.5528,66.9628,64.8428,64.4328,63.7828,0.160377358,-290576699,154650520,-1
5/10/2013,65.4242,65.6728,64.3542,64.7099,83631828,AAPL,64.29477,2.142065538,-3.2642,131.4537649,-17.16012482,1.911609146,74.01737052,-38511486.4,917621.6796,88,40,48,1.3186,64.9123,65.4704,66.2309,66.789,64.1518,63.5937,62.8332,0.269755802,-374208527,153954707.4,-1
5/13/2013,64.5014,65.4142,64.4999,64.9628,79220953,AAPL,64.64648,2.117558983,-1.7086,135.1352908,-15.03029376,2.532007399,71.41933434,996435.4801,921387.1894,84,36,48,0.9143,64.95896667,65.41803333,65.87326667,66.33233333,64.50373333,64.04466667,63.58943333,0.506288964,-294987574,154264319.7,1
5/14/2013,64.8356,65.0285,63.1642,63.4085,111647130,AAPL,64.66191,2.083017324,-0.6528,171.0759471,-29.88379427,3.023989693,45.47451514,-82386395.29,-3049609.269,80,32,48,1.8643,63.86706667,64.56993333,65.73136667,66.43423333,62.70563333,62.00276667,60.84133333,0.131041141,-406634704,151593050.4,-1
5/15/2013,62.7371,62.9999,60.3371,61.2642,185278968,AAPL,64.51276,2.043754681,2.3815,306.6511644,-62.80859785,3.253070264,-4.643660579,-56262796.13,-5580501.1,76,28,48,3.0714,61.53373333,62.73036667,64.19653333,65.39316667,60.06756667,58.87093333,57.40476667,0.348167343,-591913672,145327428.4,-1
5/16/2013,60.4628,62.5499,59.8428,62.0825,150794546,AAPL,64.35644,2.006042825,2.2003,343.4966557,-54.21221787,3.344726441,-10.7570942,98723051.93,-630111.269,72,24,48,2.7071,61.49173333,63.14066667,64.19883333,65.84776667,60.43356667,58.78463333,57.72646667,0.827342913,-441119126,147341576.6,1
5/17/2013,62.7214,62.8699,61.5728,61.8942,106973181,AAPL,64.11758,1.967191252,3.9214,1489.386845,-69.34915133,3.496420715,-4.276807887,-53960798.96,-3156189.524,68,20,48,1.2971,62.1123,62.6518,63.4094,63.9489,61.3547,60.8152,60.0576,0.247783517,-548092307,147017120.4,-1
5/20/2013,61.7014,63.6857,61.4428,63.2757,112681030,AAPL,63.86359,1.929872053,2.2468,29083.25581,-48.70756634,3.527157047,3.851711612,71485058.45,372545.3484,64,16,48,2.2429,62.8014,64.16,65.0443,66.4029,61.9171,60.5585,59.6742,0.817200945,-435411277,149532200.1,1
5/21/2013,62.5928,63.6399,62.0285,62.8085,113921367,AAPL,63.59219,1.89309634,3.4543,11842.61364,-55.68820225,3.368836046,-1.071831775,-3633832.856,183484.4221,60,12,48,1.6114,62.82563333,63.62276667,64.43703333,65.23416667,62.01136667,61.21423333,60.39996667,0.484051136,-549332644,148691054.7,-1
5/22/2013,63.4357,64.0499,62.6028,63.0505,110727309,AAPL,63.27096,1.856284092,2.2023,-941.6834677,-52.07237628,3.045121138,2.166086148,-42214260.5,-1813798.351,56,8,48,1.4471,63.2344,63.866,64.6815,65.3131,62.4189,61.7873,60.9718,0.309377375,-438605335,149117685,1
5/23/2013,62.2785,63.7371,62.2557,63.1628,88244695,AAPL,63.06196,1.823699776,1.5471,-453.5803571,-50.39445374,2.526981203,-8.607720444,19824378.63,-796144.9848,52,4,48,1.4814,63.05186667,63.84803333,64.53326667,65.32943333,62.36663333,61.57046667,60.88523333,0.612326178,-350360640,149274858.7,1
5/24/2013,62.9785,63.6657,62.9085,63.5928,69036716,AAPL,62.95025,1.794857202,1.37,-178.9319777,-43.96963902,1.782198448,-5.750098329,55743592.4,1858760.842,48,0,48,0.7572,63.389,63.8695,64.1462,64.6267,63.1123,62.6318,62.3551,0.903724247,-281323924,149744847.1,1
5/28/2013,64.2714,64.4442,62.9785,63.0627,96404189,AAPL,62.76024,1.764623796,0.3458,-161.6920075,-51.89009084,1.104849649,-7.296179003,-85327935.04,-2229078.039,44,0,44,1.4657,63.49513333,64.01176667,64.96083333,65.47746667,62.54606667,62.02943333,61.08036667,0.057446954,-377728113,148941236.3,-1
5/29/2013,62.8571,63.9285,62.7714,63.5642,82641944,AAPL,62.77581,1.740751425,-2.3,-138.5347958,-43.94300003,0.5491297,-13.46342064,30604159.54,-691858.0811,40,4,36,1.1571,63.42136667,64.07133333,64.57846667,65.22843333,62.91423333,62.26426667,61.75713333,0.685161179,-295086169,149598438.4,1
5/30/2013,63.6642,64.9285,63.5014,64.5114,88379522,AAPL,63.10053,1.725692285,-2.4289,-632.0070138,-25.8952381,0.015458702,29.46289246,36717972.53,1057246.864,36,0,36,1.4271,64.31376667,65.12613333,65.74086667,66.55323333,63.69903333,62.88666667,62.27193333,0.707728961,-206706647,150915423.1,1
5/31/2013,64.6428,65.2999,64.2142,64.2478,95832240,AAPL,63.31706,1.708129804,-2.3536,-1014.001298,-24.44253859,-0.341355578,55.75320672,-89900650.68,-3189985.576,32,0,32,1.0857,64.5873,64.9604,65.673,66.0461,63.8747,63.5016,62.789,0.030947776,-302538887,150523843.1,-1
6/3/2013,64.3899,64.6228,63.2114,64.3885,92926932,AAPL,63.56649,1.691823911,-1.1128,-796.360787,-18.41009441,-0.376425504,23.81875164,62074189.8,-146282.3494,28,0,28,1.4114,64.07423333,64.93706667,65.48563333,66.34846667,63.52566667,62.66283333,62.11426667,0.833994615,-209611955,150727349.2,1
6/4/2013,64.7456,64.9185,63.9128,64.1871,72860221,AAPL,63.65763,1.67194361,-1.3786,587.4004624,-20.39178318,-0.439763363,87.31574386,-33115647.83,-1682048.02,24,52,-28,1.0057,64.33946667,64.76613333,65.34516667,65.77183333,63.76043333,63.33376667,62.75473333,0.272745351,-282472176,150499450.6,-1
6/5/2013,63.6642,64.3885,63.3871,63.5871,72545760,AAPL,63.73549,1.652028797,-0.5366,196.8875113,-31.38663393,-0.367062455,22.67350323,-43568024.83,-3630967.148,20,48,-28,1.0014,63.78756667,64.18803333,64.78896667,65.18943333,63.18663333,62.78616667,62.18523333,0.199720391,-355017936,149821316.6,-1
6/6/2013,63.6385,63.8571,62.0071,62.6371,104230322,AAPL,63.69415,1.629460185,0.5257,677.1006131,-48.79514761,-0.388167146,-153.372539,-33241021.61,-5007219.043,16,44,-28,1.85,62.83376667,63.66043333,64.68376667,65.51043333,61.81043333,60.98376667,59.96043333,0.340540541,-459248258,148264101.3,-1
6/7/2013,62.3571,63.3199,61.8242,63.1158,101120551,AAPL,63.68945,1.608501393,0.477,346.586444,-56.62544399,-0.362836534,-135.3032743,73523165.88,-1360925.132,12,40,-28,1.4957,62.7533,63.6824,64.249,65.1781,62.1867,61.2576,60.691,0.863542154,-358127707,149036908.5,1
6/10/2013,63.5328,64.1541,62.3999,62.6985,112522179,AAPL,63.60002,1.585977415,0.3642,-494.1787942,-67.44445309,-0.321468695,-41.4023635,-74215118.63,-4740362.211,8,36,-28,1.7542,63.08416667,63.76843333,64.83836667,65.52263333,62.01423333,61.32996667,60.26003333,0.170220043,-470649886,148292950.5,-1
6/11/2013,62.2485,63.2514,61.9028,62.5142,71526560,AAPL,63.54517,1.564780741,1.05,-969.2150866,-80.14788388,-0.257336871,-119.6402689,-6672134.99,-4829886.603,4,32,-28,1.3486,62.55613333,63.20946667,63.90473333,64.55806667,61.86086667,61.20753333,60.51226667,0.453359039,-542176446,148082700.8,-1
6/12/2013,62.7857,63.0357,61.6428,61.7414,66295887,AAPL,63.36289,1.541003607,2.77,-199.4041708,-97.30387465,-0.174897188,-163.7293999,-56910038.11,-7241300.964,0,28,-28,1.3929,62.13996667,62.63713333,63.53286667,64.03003333,61.24423333,60.74706667,59.85133333,0.070787566,-608472333,147263151.6,-1
6/13/2013,61.7857,62.4485,61.2499,62.2807,71456693,AAPL,63.13982,1.517102532,1.9671,-344.3373767,-74.54814815,-0.022498453,-166.4822862,51449295.89,-4526110.824,0,24,-24,1.1986,61.99303333,62.73616667,63.19163333,63.93476667,61.53756667,60.79443333,60.33896667,0.860003337,-537015640,147887312.9,1
6/14/2013,62.1999,62.3271,61.2142,61.4357,67962419,AAPL,62.85861,1.492304711,2.9528,-120.8752492,-94.57865237,0.089436814,-192.7422628,-40909357.97,-6207941.651,0,20,-20,1.1129,61.659,62.1038,62.7719,63.2167,60.9909,60.5461,59.878,0.199029562,-604978059,146965225.6,-1
6/17/2013,61.6342,62.2428,61.4802,61.7142,64818670,AAPL,62.59118,1.468551233,2.4729,-214.0081572,-87.76219497,0.00783068,-144.5764583,-25040099.9,-7077795.501,0,16,-16,0.8071,61.8124,62.1446,62.575,62.9072,61.382,61.0498,60.6194,0.306845004,-540159389,147259061.3,1
6/18/2013,61.6514,62.1285,61.4585,61.6814,48753768,AAPL,62.34061,1.445779471,1.9057,-126.6411727,-88.56499498,-0.087456959,-128.2496411,-16314320.58,-7504115.399,0,12,-12,0.67,61.75613333,62.05376667,62.42613333,62.72376667,61.38376667,61.08613333,60.71376667,0.332686567,-588913157,147233149.5,-1
6/19/2013,61.6285,61.6657,60.4285,60.4285,77715057,AAPL,62.02475,1.421862163,2.2086,-35.20047025,-100,-0.235475838,-188.9012179,-77715057,-10742491.69,48,8,40,1.2529,60.8409,61.2533,62.0781,62.4905,60.0161,59.6037,58.7789,0,-666628214,145654566.7,-1
6/20/2013,59.8999,60.8542,59.3099,59.5482,89327210,AAPL,61.71586,1.398492888,3.5676,-30.58132607,-96.02170284,-0.499344853,-223.4343387,-61759154.39,-13093987.02,44,4,40,1.5443,59.9041,60.4983,61.4484,62.0426,58.954,58.3598,57.4097,0.154309396,-755955424,144353281,-1
6/21/2013,59.7842,59.9999,58.3,59.0714,120286768,AAPL,61.31142,1.373603389,3.6271,-24.38359256,-88.34479112,-0.855920181,-227.975136,-11116566.42,-13002900.5,40,96,-56,1.6999,59.12376667,59.94753333,60.82366667,61.64743333,58.24763333,57.42386667,56.54773333,0.453791399,-876242192,143390149.8,-1
6/24/2013,58.1999,58.3799,56.8642,57.5057,120104964,AAPL,60.79214,1.346593773,5.0085,-19.4046158,-92.03531033,-1.098450112,-252.6492529,-18439285.56,-13253165.97,36,96,-60,2.2072,57.58326667,58.30233333,59.09896667,59.81803333,56.78663333,56.06756667,55.27093333,0.423236788,-996347156,140206742.2,-1
6/25/2013,57.9571,58.2557,56.9757,57.5185,78534687,AAPL,60.29257,1.320718849,4.2229,-21.57499258,-91.30417447,-1.448274506,-191.2551126,-11927455.59,-13192171.96,32,96,-64,1.28,57.5833,58.1909,58.8633,59.4709,56.9109,56.3033,55.6309,0.4240625,-917812469,140224223,1
6/26/2013,57.6999,57.8271,56.5228,56.8671,91924994,AAPL,59.80514,1.295621645,5.4136,-22.6915078,-95.48831785,-1.704771599,-166.3460387,-43393558.85,-14580924.73,28,92,-64,1.3043,57.07233333,57.62186667,58.37663333,58.92616667,56.31756667,55.76803333,55.01326667,0.263973012,-1009737463,139183167.7,-1
6/27/2013,57.0357,57.3414,56.2199,56.2542,84297955,AAPL,59.20249,1.268715023,5.1815,-12.10504839,-99.56769429,-2.013823724,-147.0171956,-79141611.07,-17548055.68,24,96,-72,1.1215,56.60516667,56.99043333,57.72666667,58.11193333,55.86893333,55.48366667,54.74743333,0.030584039,-1094035418,138274624.5,-1
6/28/2013,55.9085,57.1814,55.5528,56.6471,144619734,AAPL,58.72363,1.245081512,5.0671,-20.21846184,-87.27750456,-2.224869049,-122.1901078,49728018.57,-14457687.09,20,96,-76,1.6286,56.46043333,57.36806667,58.08903333,58.99666667,55.73946667,54.83183333,54.11086667,0.671926808,-949415684,139284701.8,1
7/1/2013,57.5271,58.8957,57.3171,58.4599,97743408,AAPL,58.3982,1.225489607,3.2215,-74.89085662,-62.23858883,-2.488839369,-58.30496041,43775870.68,-11783978.43,16,96,-80,2.2486,58.22423333,59.13136667,59.80283333,60.70996667,57.55276667,56.64563333,55.97416667,0.723932599,-851672276,142412651,1
7/2/2013,58.5657,60.2328,58.4957,59.7842,117442150,AAPL,58.20848,1.209316207,0.6443,-222.7978745,-43.45240482,-2.603526439,-20.11800276,56784100.96,-8637219.655,12,92,-80,1.7729,59.50423333,60.51276667,61.24133333,62.24986667,58.77566667,57.76713333,57.03856667,0.741753497,-734230126,145073083.9,1
7/3/2013,60.1228,60.4257,59.6357,60.1142,60232158,AAPL,58.17705,1.196646782,-0.566,-191.613201,-33.85153066,-2.802211045,-2.788466714,12732620.74,-7656934.113,8,88,-80,0.79,60.05853333,60.48136667,60.84853333,61.27136667,59.69136667,59.26853333,58.90136667,0.605696203,-673997968,145405556.5,1
7/5/2013,60.0557,60.4699,59.3357,59.6314,68505794,AAPL,58.18537,1.184896866,-0.56,-230.0781466,-39.79304135,-3.002269604,-5.149635164,-32785174.56,-8809144.989,4,84,-80,1.1342,59.81233333,60.28896667,60.94653333,61.42316667,59.15476667,58.67813333,58.02056667,0.260712396,-742503762,144855360.5,-1
7/8/2013,60.0157,60.1428,58.6642,59.2928,74521398,AAPL,58.20751,1.173571064,-1.7871,-159.9405303,-44.09566517,-2.999690334,-12.19355847,-11158553.71,-8916830.025,0,80,-80,1.4786,59.3666,60.069,60.8452,61.5476,58.5904,57.888,57.1118,0.425131882,-817025160,144432211.8,-1
7/9/2013,59.0857,60.4999,58.6257,60.3357,88142026,AAPL,58.49051,1.167589586,-2.8172,-365.2894404,-27.26401752,-2.873354982,3.217275719,72697654.35,-5177456.531,4,76,-72,1.8742,59.82043333,61.01516667,61.69463333,62.88936667,59.14096667,57.94623333,57.26676667,0.912389286,-728883134,145982540.3,1
7/10/2013,59.9428,60.6857,59.7499,60.1042,70107226,AAPL,58.74908,1.16116773,-3.2371,-1515.787851,-25.54434066,-2.675065165,15.87764603,-17021117.49,-5719906.839,0,72,-72,0.9358,60.17993333,60.60996667,61.11573333,61.54576667,59.67416667,59.24413333,58.73836667,0.37860654,-798990360,145713548.3,-1
7/11/2013,60.4214,61.1785,60.1671,61.0411,81571665,AAPL,59.16648,1.157940632,-4.7869,392.028937,-2.442362728,-2.234565351,35.29989554,59408432.31,-2738003.207,0,68,-68,1.0743,60.79556667,61.42403333,61.80696667,62.43543333,60.41263333,59.78416667,59.40123333,0.864148705,-717418695,146985081.6,1
7/12/2013,61.0928,61.3985,60.4871,60.9299,69882694,AAPL,59.63405,1.15559658,-4.2828,314.9098736,-8.016148622,-1.805931285,42.66527053,-1978246.111,-2703229.19,8,64,-56,0.9114,60.9385,61.3899,61.8499,62.3013,60.4785,60.0271,59.5671,0.485845951,-787301389,146857774.7,-1
7/15/2013,60.7157,61.6371,60.6857,61.0628,60478033,AAPL,60.07562,1.152766891,-2.6029,168.2690956,-9.439048042,-1.309428219,52.08100566,-12535493.07,-3153109.181,4,60,-56,0.9514,61.12853333,61.57136667,62.07993333,62.52276667,60.61996667,60.17713333,59.66856667,0.396363254,-726823356,146989689.1,1
7/16/2013,60.9314,61.5299,60.5957,61.4564,54033805,AAPL,60.37527,1.147431911,-1.6722,161.6673862,-2.969939023,-0.644176426,61.08893362,45531375.83,-926197.1812,0,56,-56,0.9342,61.194,61.7923,62.1282,62.7265,60.8581,60.2598,59.9239,0.921323057,-672789551,147337981.4,1
7/17/2013,61.3857,61.7457,61.1742,61.4728,49743169,AAPL,60.54413,1.139815237,-1.3586,138.5826259,-4.406659239,-0.005994109,78.26843576,2236919.411,-781552.3312,0,52,-52,0.5715,61.46423333,61.75426667,62.03573333,62.32576667,61.18276667,60.89273333,60.61126667,0.522484689,-623046382,147351255.7,1
7/18/2013,61.9114,62.1242,61.5157,61.6797,54696012,AAPL,60.70068,1.132129825,-2.0483,121.456087,-6.764159844,0.419805477,98.16721369,-25213198.63,-1898470.896,0,48,-48,0.6514,61.7732,62.0307,62.3817,62.6392,61.4222,61.1647,60.8137,0.269515201,-568350370,147535346.9,1
7/19/2013,61.8714,61.9971,60.6214,60.7071,67174828,AAPL,60.80825,1.123533774,-1.4143,152.6280788,-21.56465898,0.616000708,75.81909734,-58805441.13,-4499353.097,0,44,-44,1.3757,61.10853333,61.59566667,62.48423333,62.97136667,60.21996667,59.73283333,58.84426667,0.062295559,-635525198,146476096.7,-1
7/22/2013,61.3514,61.3928,60.7811,60.9014,51946202,AAPL,60.96911,1.116038256,-0.5657,187.5158714,-25.43737388,0.81740127,78.57441307,-31514199.06,-5733734.429,0,40,-40,0.6857,61.0251,61.2691,61.6368,61.8808,60.6574,60.4134,60.0457,0.196665032,-583578996,146642356.4,1
7/23/2013,60.8571,60.9942,59.8157,59.8557,91062300,AAPL,60.92111,1.10488422,0.2485,4550.909091,-62.51894722,1.019749184,29.15716738,-84880726.81,-9349313.362,0,36,-36,1.1785,60.22186667,60.62803333,61.40036667,61.80653333,59.44953333,59.04336667,58.27103333,0.033941451,-674641296,145078782.4,-1
7/24/2013,62.7042,63.5128,62.1799,62.9299,147978789,AAPL,61.20368,1.100087546,-1.8888,213.0234045,-11.92731886,1.381139269,170.7630666,18551470.96,-8075044.272,0,32,-32,3.6571,62.8742,63.5685,64.2071,64.9014,62.2356,61.5413,60.9027,0.562682872,-526662507,152679000.8,1
7/25/2013,62.9571,63.0571,62.2585,62.6428,57371671,AAPL,61.36385,1.093211766,-1.7129,199.1797835,-17.80196845,1.614800066,120.1445167,-2155209.279,-7804735.493,96,28,68,0.7986,62.6528,63.0471,63.4514,63.8457,62.2485,61.8542,61.4499,0.48121713,-584034178,152417258.7,-1
7/26/2013,62.1857,63.0057,62.0485,62.9985,50031170,AAPL,61.57071,1.087271119,-1.9357,171.460183,-10.52362342,1.83043039,95.28961298,49278507.18,-5198766.175,92,24,68,0.9572,62.68423333,63.31996667,63.64143333,64.27716667,62.36276667,61.72703333,61.40556667,0.992478061,-534003008,152701347,1
7/29/2013,62.9714,64.2842,62.8857,63.9699,62021344,AAPL,61.86142,1.08294783,-2.5135,172.8661053,-5.554475568,1.902879998,116.1308877,34143891.85,-3403046.354,88,20,68,1.3985,63.71326667,64.54083333,65.11176667,65.93933333,63.14233333,62.31476667,61.74383333,0.775259206,-471981664,153657679.8,1
7/30/2013,64.2799,65.3071,64.1757,64.7599,77257432,AAPL,62.19177,1.079428212,-3.2871,151.9062654,-9.846685381,1.993749012,130.1837568,2526537.903,-3132452.92,96,16,80,1.3372,64.74756667,65.31943333,65.87896667,66.45083333,64.18803333,63.61616667,63.05663333,0.516351423,-394724232,154611775,1
7/31/2013,64.9985,65.3346,64.2042,64.6471,80637830,AAPL,62.5092,1.075689167,-2.9674,170.1442041,-12.45719256,1.980567866,107.3636902,-17448702.42,-3785649.85,96,12,84,1.1304,64.72863333,65.25306667,65.85903333,66.38346667,64.12266667,63.59823333,62.99226667,0.391808209,-475362062,154471318.5,-1
8/1/2013,65.1075,65.2571,64.7514,65.2394,51461179,AAPL,62.86517,1.072678962,-4.5323,156.1132382,-1.724981427,1.939487763,103.6511141,47858794.71,-1429711.516,96,8,88,0.61,65.08263333,65.41386667,65.58833333,65.91956667,64.90816667,64.57693333,64.40246667,0.964999011,-423900883,154942808.4,1
8/2/2013,65.4299,66.1214,65.2371,66.0771,68467077,AAPL,63.40217,1.072705054,-5.1757,148.2260734,-0.702538973,1.887554254,110.2938149,61607207.02,1445462.375,92,4,88,0.8843,65.81186667,66.38663333,66.69616667,67.27093333,65.50233333,64.92756667,64.61803333,0.949903879,-355433806,155821953.1,1
8/5/2013,66.3842,67.2385,66.0214,67.0642,79589930,AAPL,64.01845,1.074061631,-7.2085,143.12208,-2.348170502,1.806581695,119.9903422,56793898.78,3969562.487,96,0,96,1.2171,66.7747,67.528,67.9918,68.7451,66.3109,65.5576,65.0938,0.856790732,-275843876,157010916,1
8/6/2013,66.8599,67.4128,66.0242,66.4642,83715443,AAPL,64.6793,1.075933038,-3.5343,160.468005,-12.48634347,1.889398972,99.19768246,-30662303.26,2390452.847,96,0,96,1.3886,66.63373333,67.24326667,68.02233333,68.63186667,65.85466667,65.24513333,64.46606667,0.316865908,-359559319,156261943.1,-1
8/7/2013,66.2571,66.7142,65.9671,66.4256,74663176,AAPL,65.02887,1.072782548,-3.7828,164.4092796,-12.99443209,2.087348553,80.49094178,16979351.63,3055568.3,96,0,96,0.7471,66.36896667,66.77083333,67.11606667,67.51793333,66.02373333,65.62186667,65.27663333,0.613706331,-434222495,156218581.4,-1
8/8/2013,66.2649,66.2999,65.4214,65.8585,63946841,AAPL,65.35044,1.069123828,-2.86,151.4675622,-20.45912256,2.539222084,60.31339959,-313001.043,2902014.358,92,12,80,1.0042,65.85993333,66.29846667,66.73843333,67.17696667,65.41996667,64.98143333,64.54146667,0.497552647,-498169336,155672643.5,-1
8/12/2013,65.2656,66.9499,65.2328,66.7656,91008477,AAPL,65.8223,1.059244306,-2.0057,136.7979276,-8.51904016,2.738737679,58.34424977,71472209.68,3678579.255,84,4,80,2.0285,66.3161,67.3994,68.0332,69.1165,65.6823,64.599,63.9652,0.89266787,-473933845,157307778,1
8/13/2013,67.2771,70.6656,66.8642,69.9385,219634975,AAPL,66.34016,1.059204296,-5.2914,136.2797135,-8.437873531,2.912441968,109.7228127,135615092.7,9690579.645,80,0,80,3.9,69.1561,71.448,72.9575,75.2494,67.6466,65.3547,63.8452,0.808728363,-254298870,167745485.6,1
